epoch,train_loss,forecast_mse
0,2.2887959480285645,1.0517041683197021
50,1.8108009099960327,1.0280320644378662
100,1.8211668729782104,1.0265132188796997
150,1.8113181591033936,1.0264039039611816
200,1.8231650590896606,1.0256648063659668
250,1.8016407489776611,1.0257842540740967
300,1.7997181415557861,1.0244280099868774
350,1.8152782917022705,1.0251550674438477
400,1.8079968690872192,1.0264042615890503
450,1.8037335872650146,1.026849389076233
500,1.802466630935669,1.0262737274169922
550,1.8078209161758423,1.028533697128296
600,1.7955330610275269,1.027743935585022
650,1.8084300756454468,1.0270801782608032
700,1.8045305013656616,1.0265024900436401
750,1.8045870065689087,1.0277281999588013
800,1.797478199005127,1.0266355276107788
850,1.80576753616333,1.0263049602508545
900,1.7942854166030884,1.0263433456420898
950,1.799906849861145,1.0262882709503174
1000,1.7979390621185303,1.0262351036071777
1050,1.7953076362609863,1.0270464420318604
1100,1.8056809902191162,1.0245490074157715
1150,1.7916988134384155,1.0259326696395874
1200,1.7847390174865723,1.0264904499053955
1250,1.7775181531906128,1.0247966051101685
1300,1.7840722799301147,1.0253641605377197
1350,1.789832592010498,1.0255151987075806
1400,1.7848752737045288,1.0253006219863892
1450,1.7824454307556152,1.0260915756225586
1500,1.778880000114441,1.0258599519729614
1550,1.7699404954910278,1.0254319906234741
1600,1.768539547920227,1.0259106159210205
1650,1.7604529857635498,1.025781273841858
1700,1.7705590724945068,1.028016209602356
1750,1.7618000507354736,1.0269646644592285
1800,1.7418674230575562,1.0277656316757202
1850,1.7584909200668335,1.0289045572280884
1900,1.7523761987686157,1.0282431840896606
1950,1.759854793548584,1.0277163982391357
2000,1.7441952228546143,1.028403639793396
2050,1.7561619281768799,1.028550386428833
2100,1.7459148168563843,1.029547095298767
2150,1.7347331047058105,1.0296574831008911
2200,1.7280412912368774,1.030029535293579
2250,1.7412960529327393,1.028729796409607
2300,1.7313897609710693,1.0284744501113892
2350,1.7413759231567383,1.0293710231781006
2400,1.739034652709961,1.028506875038147
2450,1.724273443222046,1.0298389196395874
2500,1.7254011631011963,1.0301222801208496
2550,1.7226908206939697,1.028831124305725
2600,1.728437900543213,1.029174566268921
2650,1.7228062152862549,1.028963327407837
2700,1.7219524383544922,1.0294519662857056
2750,1.7149401903152466,1.029855728149414
2800,1.7107491493225098,1.0280265808105469
2850,1.7138572931289673,1.0295746326446533
2900,1.7033774852752686,1.0292882919311523
2950,1.7005500793457031,1.0291093587875366
3000,1.7020483016967773,1.0300825834274292
3050,1.6953755617141724,1.0298335552215576
3100,1.686920166015625,1.0286434888839722
3150,1.6778335571289062,1.0289994478225708
3200,1.6811858415603638,1.028283953666687
3250,1.6802319288253784,1.0293830633163452
3300,1.6800055503845215,1.0294058322906494
3350,1.6790978908538818,1.028885841369629
3400,1.6689211130142212,1.0290356874465942
3450,1.6629722118377686,1.0287450551986694
3500,1.661916971206665,1.0287249088287354
3550,1.6672264337539673,1.0279936790466309
3600,1.6610589027404785,1.0282846689224243
3650,1.656205415725708,1.0287522077560425
3700,1.6462539434432983,1.027658462524414
3750,1.651280164718628,1.028185248374939
3800,1.6505827903747559,1.02776038646698
3850,1.643959879875183,1.0280580520629883
3900,1.6458616256713867,1.027572512626648
3950,1.6444284915924072,1.0274344682693481
4000,1.6284165382385254,1.0272486209869385
4050,1.6302947998046875,1.0271929502487183
4100,1.6364433765411377,1.0272325277328491
4150,1.6369199752807617,1.0277012586593628
4200,1.640939474105835,1.0277024507522583
4250,1.6370677947998047,1.0272475481033325
4300,1.642171859741211,1.0272810459136963
4350,1.6488280296325684,1.027499794960022
4400,1.6324164867401123,1.027228832244873
4450,1.6268435716629028,1.0277624130249023
4500,1.6365814208984375,1.0271780490875244
4550,1.6285958290100098,1.027130365371704
4600,1.6285587549209595,1.027104377746582
4650,1.6347230672836304,1.026854395866394
4700,1.6322588920593262,1.0273220539093018
4750,1.6273913383483887,1.0270365476608276
4800,1.6294927597045898,1.0271936655044556
4850,1.6304187774658203,1.027226448059082
4900,1.6413733959197998,1.0270652770996094
4950,1.6315803527832031,1.0270938873291016
4999,1.6276907920837402,1.0270979404449463
