epoch,train_loss,forecast_mse
0,1.8648312091827393,1.0494742393493652
50,1.5599199533462524,1.0280659198760986
100,1.5674134492874146,1.0279783010482788
150,1.5588302612304688,1.0283193588256836
200,1.5657999515533447,1.0271196365356445
250,1.550232172012329,1.02725088596344
300,1.5474491119384766,1.0248628854751587
350,1.5574302673339844,1.0256792306900024
400,1.5524444580078125,1.0272570848464966
450,1.5504326820373535,1.0271966457366943
500,1.549907922744751,1.026551604270935
550,1.553800344467163,1.0280656814575195
600,1.545399785041809,1.027625322341919
650,1.5546207427978516,1.027357578277588
700,1.5511162281036377,1.0272645950317383
750,1.5520787239074707,1.0289134979248047
800,1.5460808277130127,1.0291931629180908
850,1.550182580947876,1.0292761325836182
900,1.5428751707077026,1.0293136835098267
950,1.5459203720092773,1.0303300619125366
1000,1.5440921783447266,1.030490517616272
1050,1.543280005455017,1.03076171875
1100,1.544905662536621,1.0289106369018555
1150,1.5394107103347778,1.029526710510254
1200,1.5343787670135498,1.0301843881607056
1250,1.5295549631118774,1.029044270515442
1300,1.5349253416061401,1.0287894010543823
1350,1.5402638912200928,1.029557704925537
1400,1.539271354675293,1.0283193588256836
1450,1.5402286052703857,1.0284614562988281
1500,1.5377976894378662,1.0284502506256104
1550,1.5331618785858154,1.0276761054992676
1600,1.5360302925109863,1.0279747247695923
1650,1.532219648361206,1.027183175086975
1700,1.5391547679901123,1.0277960300445557
1750,1.536002516746521,1.0272209644317627
1800,1.5248157978057861,1.0272129774093628
1850,1.5370185375213623,1.0279840230941772
1900,1.5315313339233398,1.0274484157562256
1950,1.5369434356689453,1.0261094570159912
2000,1.5320911407470703,1.0267916917800903
2050,1.539017915725708,1.026496171951294
2100,1.534913420677185,1.0271245241165161
2150,1.5249444246292114,1.0270274877548218
2200,1.5263844728469849,1.026719570159912
2250,1.5332459211349487,1.0254780054092407
2300,1.5249342918395996,1.0251903533935547
2350,1.5328583717346191,1.0256893634796143
2400,1.5292365550994873,1.0259555578231812
2450,1.5239559412002563,1.0258369445800781
2500,1.5245462656021118,1.0246530771255493
2550,1.521544098854065,1.025054931640625
2600,1.5251013040542603,1.0255149602890015
2650,1.5210909843444824,1.0249464511871338
2700,1.523219347000122,1.0246267318725586
2750,1.5152804851531982,1.02513587474823
2800,1.5179634094238281,1.0245559215545654
2850,1.5203495025634766,1.0246210098266602
2900,1.515317440032959,1.0254108905792236
2950,1.5144262313842773,1.024396538734436
3000,1.517335295677185,1.0252680778503418
3050,1.5105929374694824,1.0241938829421997
3100,1.5083521604537964,1.0240317583084106
3150,1.5056815147399902,1.0235540866851807
3200,1.5086549520492554,1.0235512256622314
3250,1.5055296421051025,1.0238577127456665
3300,1.5089951753616333,1.0240967273712158
3350,1.508199691772461,1.0235426425933838
3400,1.504658818244934,1.0233688354492188
3450,1.5048532485961914,1.0242764949798584
3500,1.5036861896514893,1.0237113237380981
3550,1.5049799680709839,1.0236059427261353
3600,1.5034294128417969,1.0234315395355225
3650,1.5006860494613647,1.0238116979599
3700,1.4973912239074707,1.0234432220458984
3750,1.4972596168518066,1.023611307144165
3800,1.5011041164398193,1.023361325263977
3850,1.4964680671691895,1.0237733125686646
3900,1.4995423555374146,1.023640751838684
3950,1.4999685287475586,1.0233300924301147
4000,1.4890872240066528,1.0238460302352905
4050,1.4938104152679443,1.0235239267349243
4100,1.5007143020629883,1.0236090421676636
4150,1.4995200634002686,1.023457646369934
4200,1.5039678812026978,1.0236164331436157
4250,1.4966399669647217,1.023575782775879
4300,1.5033818483352661,1.0232927799224854
4350,1.5061016082763672,1.0237253904342651
4400,1.4920918941497803,1.0239317417144775
4450,1.490835428237915,1.0238829851150513
4500,1.4947419166564941,1.0235745906829834
4550,1.4893598556518555,1.0234938859939575
4600,1.488964319229126,1.0237524509429932
4650,1.4961483478546143,1.0233477354049683
4700,1.4968708753585815,1.0238481760025024
4750,1.4935047626495361,1.0235675573349
4800,1.4950871467590332,1.0236669778823853
4850,1.4919953346252441,1.0237354040145874
4900,1.501460313796997,1.0236177444458008
4950,1.493149995803833,1.0236188173294067
4999,1.4937819242477417,1.02362060546875
