epoch,train_loss,forecast_mse
0,1.6319360733032227,1.120806097984314
200,1.556616187095642,1.0272847414016724
400,1.5422985553741455,1.031566858291626
600,1.5360913276672363,1.027600646018982
800,1.542986273765564,1.0290802717208862
1000,1.5271097421646118,1.030510663986206
1200,1.507702350616455,1.0267971754074097
1400,1.4978351593017578,1.0306593179702759
1600,1.48042631149292,1.0251555442810059
1800,1.4162027835845947,1.0262199640274048
2000,1.2837220430374146,1.027513027191162
2200,1.1830772161483765,1.0276304483413696
2400,1.1076748371124268,1.0273991823196411
2600,1.0735764503479004,1.025485873222351
2800,1.0487573146820068,1.0225155353546143
3000,1.02545964717865,1.0144327878952026
3200,0.9761823415756226,1.0019022226333618
3400,0.9479928016662598,0.986743688583374
3600,0.9250314235687256,0.9736998677253723
3800,0.8916686773300171,0.9566553235054016
4000,0.8450027704238892,0.9406106472015381
4200,0.8214204907417297,0.9220771789550781
4400,0.7914949059486389,0.9033446907997131
4600,0.7665433287620544,0.8904886841773987
4800,0.7421348094940186,0.8764927387237549
5000,0.6901912689208984,0.8598970174789429
5200,0.6268290281295776,0.8338899612426758
5400,0.5151087641716003,0.799220621585846
5600,0.3021151125431061,0.7623434066772461
5800,0.22499971091747284,0.726523756980896
6000,0.1963377445936203,0.7007910013198853
6200,0.18699096143245697,0.6761669516563416
6400,0.17335966229438782,0.6466308236122131
6600,0.16479399800300598,0.6176061034202576
6800,0.1558673083782196,0.5896046161651611
7000,0.1470808982849121,0.5700980424880981
7200,0.13891419768333435,0.5545700788497925
7400,0.1406382918357849,0.5389003157615662
7600,0.13353955745697021,0.521467924118042
7800,0.1268584430217743,0.5081793665885925
8000,0.1248169094324112,0.4957803785800934
8200,0.12538129091262817,0.4867248833179474
8400,0.11711207032203674,0.47780168056488037
8600,0.11578637361526489,0.47256365418434143
8800,0.10939821600914001,0.4596743881702423
9000,0.10599063336849213,0.43851807713508606
9200,0.0891614556312561,0.4037597179412842
9400,0.07566683739423752,0.3596842586994171
9600,0.06647640466690063,0.32330915331840515
9800,0.05882478505373001,0.3020291328430176
10000,0.052190374583005905,0.2794913053512573
10200,0.04655538871884346,0.26407942175865173
10400,0.04126517474651337,0.25248202681541443
10600,0.03672349080443382,0.23732751607894897
10800,0.03305349871516228,0.2243361920118332
11000,0.030193671584129333,0.21577803790569305
11200,0.027992157265543938,0.2084353268146515
11400,0.02472645603120327,0.1994706094264984
11600,0.02283027581870556,0.1933130919933319
11800,0.020977996289730072,0.18541407585144043
12000,0.019205376505851746,0.17759305238723755
12200,0.017787950113415718,0.17627397179603577
12400,0.016230398789048195,0.17337213456630707
12600,0.01525392010807991,0.17011557519435883
12800,0.013662755489349365,0.1663152277469635
13000,0.012769521214067936,0.16126792132854462
13200,0.011693247593939304,0.15901803970336914
13400,0.01083496492356062,0.15507958829402924
13600,0.010056702420115471,0.15143324434757233
13800,0.009370913729071617,0.1474570631980896
14000,0.00868790689855814,0.14570555090904236
14200,0.008080210536718369,0.1424945890903473
14400,0.007514840457588434,0.1393072009086609
14600,0.006913970690220594,0.1363084316253662
14800,0.006700184196233749,0.13456806540489197
15000,0.006292649544775486,0.13289743661880493
15200,0.00580719904974103,0.13066455721855164
15400,0.005477888975292444,0.1285957545042038
15600,0.005023264326155186,0.12585332989692688
15800,0.004916464444249868,0.12403281778097153
16000,0.004544657189399004,0.12190878391265869
16200,0.00435645692050457,0.11994083225727081
16400,0.004214327782392502,0.11778213828802109
16600,0.0039570447988808155,0.11580203473567963
16800,0.003805458080023527,0.11441802233457565
17000,0.0036170161329209805,0.11254699528217316
17200,0.0035588168539106846,0.11132347583770752
17400,0.0034563872031867504,0.11016535013914108
17600,0.0033709630370140076,0.10938018560409546
17800,0.003294937312602997,0.10826949775218964
18000,0.0032898939680308104,0.10745672881603241
18200,0.0031528582330793142,0.1068943589925766
18400,0.003153711324557662,0.10633210837841034
18600,0.003152149263769388,0.10608462989330292
18800,0.0031347230542451143,0.10584118962287903
19000,0.003061500145122409,0.10546692460775375
19200,0.003032847074791789,0.10529190301895142
19400,0.0030364012345671654,0.10512278228998184
19600,0.0030304996762424707,0.10515110939741135
19800,0.00308141577988863,0.10510239005088806
19999,0.0030943606980144978,0.10509928315877914
