epoch,train_loss,forecast_mse
0,1.6296937465667725,56.07356262207031
200,1.5221834182739258,1.0204133987426758
400,1.467383861541748,1.0054374933242798
600,8.989973068237305,2.4589452743530273
800,2.300328254699707,1.0990276336669922
1000,1.1129249334335327,0.9373113512992859
1200,1.064210295677185,0.9424237012863159
1400,1.51961088180542,0.9718324542045593
1600,1.781487226486206,1.0842915773391724
1800,0.5904744267463684,0.8978648781776428
2000,0.6794645190238953,0.8348218202590942
2200,0.41470152139663696,0.8122425675392151
2400,0.2861325144767761,0.7672470211982727
2600,0.5320981740951538,0.765821099281311
2800,1.4999053478240967,1.01466965675354
3000,1.277122974395752,0.9901059865951538
3200,1.3823699951171875,0.9846212863922119
3400,1.227400302886963,0.9502809047698975
3600,1.3657891750335693,0.9382739663124084
3800,1.2238636016845703,0.9296677708625793
4000,1.3833227157592773,0.9711315631866455
4200,2.657355785369873,1.0907872915267944
4400,1.8147379159927368,1.0329923629760742
4600,1.4381375312805176,1.0014468431472778
4800,2.327453136444092,1.1191303730010986
5000,1.600983738899231,1.0401653051376343
5200,3.6188948154449463,1.443934679031372
5400,2.0094857215881348,1.159671664237976
5600,4.527996063232422,1.59132981300354
5800,1.4625086784362793,1.0100951194763184
6000,1.6930490732192993,1.025156021118164
6200,3.0178282260894775,1.1054412126541138
6400,1.6096142530441284,1.0255763530731201
6600,1.3897467851638794,1.0026010274887085
6800,1.6892774105072021,1.0730713605880737
7000,1.456047773361206,1.0161943435668945
7200,1.8020293712615967,1.05096435546875
7400,1.3779654502868652,1.014402985572815
7600,1.5626311302185059,1.0471562147140503
7800,1.443971872329712,1.0278518199920654
8000,1.4181640148162842,1.021639347076416
8200,1.9790730476379395,1.0633952617645264
8400,1.484264612197876,1.0439121723175049
8600,2.84928035736084,1.2435518503189087
8800,1.4692438840866089,1.026282787322998
9000,1.5428578853607178,1.0278884172439575
9200,2.163060188293457,1.1391395330429077
9400,2.5192792415618896,1.5639259815216064
9600,1.4766809940338135,1.0347329378128052
9800,1.539731502532959,1.0497592687606812
10000,1.7193734645843506,1.0592292547225952
10200,2.4867868423461914,1.1234157085418701
10400,1.5469739437103271,1.0568965673446655
10600,1.6628426313400269,1.0429494380950928
10800,2.7594189643859863,1.2158703804016113
11000,1.833226203918457,1.0624573230743408
11200,1.510298728942871,1.0158686637878418
11400,3.592914581298828,1.4187605381011963
11600,1.5120151042938232,1.0016522407531738
11800,1.4751967191696167,1.0238293409347534
12000,1.7621212005615234,1.0837849378585815
12200,2.189765214920044,1.1626651287078857
12400,1.5192103385925293,1.0434074401855469
12600,3.765995502471924,1.3970284461975098
12800,1.4936885833740234,1.0092253684997559
13000,1.4839839935302734,1.0119619369506836
13200,2.0322394371032715,1.1870496273040771
13400,3.0560238361358643,1.2397022247314453
13600,7.165225982666016,2.1692802906036377
13800,1.5143663883209229,1.0251154899597168
14000,1.4725086688995361,1.018052339553833
14200,2.8202195167541504,1.2499030828475952
14400,2.00260329246521,1.162725806236267
14600,1.5498114824295044,1.0364803075790405
14800,1.7690378427505493,1.0254861116409302
15000,2.0377957820892334,1.179047703742981
15200,1.56417715549469,1.0316563844680786
15400,1.9316482543945312,1.0687733888626099
15600,3.194819927215576,1.4558628797531128
15800,1.9501092433929443,1.1243937015533447
16000,1.773755431175232,1.0591905117034912
16200,1.7701845169067383,1.0445334911346436
16400,7.3829450607299805,1.6040509939193726
16600,1.5141355991363525,1.0143555402755737
16800,1.5168721675872803,1.016369342803955
17000,1.6423308849334717,1.0203500986099243
17200,1.5966349840164185,1.0553984642028809
17400,1.5091657638549805,1.0227793455123901
17600,2.3133509159088135,1.1134147644042969
17800,1.5224872827529907,1.0232490301132202
18000,1.9092563390731812,1.1611872911453247
18200,1.6575735807418823,1.0490649938583374
18400,2.9513192176818848,1.0800179243087769
18600,1.5013885498046875,1.0378470420837402
18800,5.49600076675415,1.6138542890548706
19000,1.784166932106018,1.0525238513946533
19200,1.7792184352874756,1.0411961078643799
19400,1.5020036697387695,1.0267059803009033
19600,2.103140115737915,1.141295313835144
19800,1.5365231037139893,1.0289252996444702
19999,1.6720035076141357,1.0280588865280151
