epoch,train_loss,forecast_mse
0,2.1416549682617188,1.1532182693481445
200,2.0844528675079346,1.0272058248519897
400,2.062570095062256,1.0286060571670532
600,2.052711009979248,1.02738356590271
800,2.052567481994629,1.028588891029358
1000,2.0535717010498047,1.0258266925811768
1200,2.043642520904541,1.0231105089187622
1400,2.053528308868408,1.023863434791565
1600,2.0431711673736572,1.0216994285583496
1800,2.015270233154297,1.0236300230026245
2000,2.0174403190612793,1.022910475730896
2200,2.004700183868408,1.0229452848434448
2400,2.005258798599243,1.0239983797073364
2600,1.9635093212127686,1.02143394947052
2800,1.8752810955047607,1.0185842514038086
3000,1.8010958433151245,1.0173174142837524
3200,1.7334823608398438,1.016622543334961
3400,1.6719260215759277,1.010666012763977
3600,1.602400541305542,1.005893349647522
3800,1.5408776998519897,0.9950729012489319
4000,1.4698477983474731,0.9849509596824646
4200,1.4278734922409058,0.973425030708313
4400,1.378471851348877,0.9604223966598511
4600,1.3287193775177002,0.9432135224342346
4800,1.2791509628295898,0.9349229335784912
5000,1.2285041809082031,0.9155974984169006
5200,1.1831068992614746,0.8965314626693726
5400,1.1263588666915894,0.8692705631256104
5600,1.1120213270187378,0.836832582950592
5800,1.076164722442627,0.798164427280426
6000,1.0316606760025024,0.7584457397460938
6200,1.0109243392944336,0.7103888392448425
6400,0.9759355783462524,0.656792163848877
6600,0.9471036195755005,0.6132491827011108
6800,0.9162183403968811,0.5759819746017456
7000,0.865082859992981,0.5459584593772888
7200,0.7797569036483765,0.5214598774909973
7400,0.6161950826644897,0.49545803666114807
7600,0.4111057221889496,0.47244134545326233
7800,0.3156507909297943,0.45656025409698486
8000,0.2694826126098633,0.4380947947502136
8200,0.24378496408462524,0.41847893595695496
8400,0.2168664187192917,0.4029887020587921
8600,0.20011037588119507,0.3877084255218506
8800,0.1755957007408142,0.3628421425819397
9000,0.1672394573688507,0.3331916630268097
9200,0.14901059865951538,0.3166499137878418
9400,0.1385519653558731,0.2967342138290405
9600,0.13258370757102966,0.27735477685928345
9800,0.121012844145298,0.2664634585380554
10000,0.11160587519407272,0.2539016008377075
10200,0.10630504041910172,0.24373386800289154
10400,0.10090178996324539,0.23474065959453583
10600,0.09017286449670792,0.22306907176971436
10800,0.08319772034883499,0.21034304797649384
11000,0.07694268971681595,0.20488807559013367
11200,0.0717330276966095,0.19884033501148224
11400,0.06655118614435196,0.18916882574558258
11600,0.061745136976242065,0.18361340463161469
11800,0.05695687606930733,0.17492911219596863
12000,0.05475199222564697,0.16690534353256226
12200,0.050044234842061996,0.16121011972427368
12400,0.04774446040391922,0.1544502079486847
12600,0.0446477048099041,0.15134628117084503
12800,0.04114575311541557,0.14341534674167633
13000,0.036379650235176086,0.1405840963125229
13200,0.03361191600561142,0.13525578379631042
13400,0.031127797439694405,0.13140523433685303
13600,0.0298219732940197,0.12769775092601776
13800,0.02785293199121952,0.12242867052555084
14000,0.025736385956406593,0.12145710736513138
14200,0.023312050849199295,0.11850401014089584
14400,0.021208398044109344,0.11604982614517212
14600,0.01929173618555069,0.1137157529592514
14800,0.018907122313976288,0.11116756498813629
15000,0.017982449382543564,0.1101922020316124
15200,0.0170058012008667,0.10952357947826385
15400,0.015407539904117584,0.10742975026369095
15600,0.015064019709825516,0.10708505660295486
15800,0.013882424682378769,0.10611895471811295
16000,0.014175774529576302,0.10507425665855408
16200,0.013431550934910774,0.10441666096448898
16400,0.013316205702722073,0.10343259572982788
16600,0.012971147894859314,0.10295604914426804
16800,0.012206193059682846,0.10242900252342224
17000,0.01170585211366415,0.10112317651510239
17200,0.011483576148748398,0.10034959018230438
17400,0.011321023106575012,0.10005982220172882
17600,0.010726883076131344,0.0999348983168602
17800,0.0109098544344306,0.09917618334293365
18000,0.010633118450641632,0.09891301393508911
18200,0.010261207818984985,0.09863051772117615
18400,0.01012957002967596,0.09833240509033203
18600,0.010094216093420982,0.09803557395935059
18800,0.010045619681477547,0.09811533987522125
19000,0.01006209198385477,0.09778256714344025
19200,0.009903669357299805,0.0977897197008133
19400,0.009923520497977734,0.09770943224430084
19600,0.010020677000284195,0.09771522134542465
19800,0.010049709118902683,0.09766827523708344
19999,0.010267362929880619,0.09768245369195938
