epoch,train_loss,forecast_mse
0,3.6775379180908203,1.200000524520874
200,3.618889093399048,1.0266335010528564
400,3.5809011459350586,1.0272122621536255
600,3.5542383193969727,1.0259819030761719
800,3.550610065460205,1.0277832746505737
1000,3.554471969604492,1.0239454507827759
1200,3.541916847229004,1.0220152139663696
1400,3.5698938369750977,1.0221048593521118
1600,3.5584044456481934,1.0202077627182007
1800,3.5234086513519287,1.0206602811813354
2000,3.5325522422790527,1.0225633382797241
2200,3.5411248207092285,1.0177510976791382
2400,3.575334310531616,1.019296646118164
2600,3.5462958812713623,1.015484094619751
2800,3.5254030227661133,1.0090923309326172
3000,3.5323243141174316,1.004209041595459
3200,3.507197380065918,0.9976866841316223
3400,3.4808082580566406,0.9879858493804932
3600,3.4882102012634277,0.9767217040061951
3800,3.4732918739318848,0.9683530926704407
4000,3.429325819015503,0.9626312255859375
4200,3.4727702140808105,0.9594425559043884
4400,3.4360244274139404,0.9510533809661865
4600,3.4358463287353516,0.9440115094184875
4800,3.4302945137023926,0.9359254240989685
5000,3.430605888366699,0.9160014390945435
5200,3.400345802307129,0.8979498744010925
5400,3.3669822216033936,0.8739697933197021
5600,3.36715030670166,0.8524996638298035
5800,3.3214051723480225,0.8309540152549744
6000,3.3003950119018555,0.8086786270141602
6200,3.2864084243774414,0.7890639305114746
6400,3.247361660003662,0.7677409648895264
6600,3.2277259826660156,0.7507972121238708
6800,3.216866970062256,0.7317035794258118
7000,3.141354560852051,0.7083933353424072
7200,3.1169042587280273,0.6898420453071594
7400,3.0734968185424805,0.6724270582199097
7600,3.049866199493408,0.6585250496864319
7800,2.9065074920654297,0.6465798020362854
8000,2.7902183532714844,0.6293489336967468
8200,2.609624147415161,0.6133173704147339
8400,2.4586000442504883,0.5990180969238281
8600,2.3187661170959473,0.5829160213470459
8800,2.0912551879882812,0.5699372887611389
9000,1.9233523607254028,0.5543715953826904
9200,1.7755310535430908,0.5397120118141174
9400,1.597882628440857,0.5288857817649841
9600,1.4055949449539185,0.5185180306434631
9800,1.2350081205368042,0.5112771987915039
10000,1.1078099012374878,0.5016636848449707
10200,1.0361387729644775,0.4956139028072357
10400,0.9433295130729675,0.48780861496925354
10600,0.8674536347389221,0.4731910824775696
10800,0.7968671917915344,0.46041393280029297
11000,0.7663331031799316,0.4498242735862732
11200,0.6950318813323975,0.43531304597854614
11400,0.6672925353050232,0.4256869852542877
11600,0.620086669921875,0.4165136516094208
11800,0.5880090594291687,0.4094831347465515
12000,0.5712127089500427,0.3981333374977112
12200,0.526642382144928,0.38580694794654846
12400,0.5002182722091675,0.3760952353477478
12600,0.4676724672317505,0.3607458174228668
12800,0.44260746240615845,0.3439044654369354
13000,0.408520370721817,0.3306335508823395
13200,0.383008748292923,0.31940603256225586
13400,0.36264076828956604,0.30693569779396057
13600,0.33119258284568787,0.299146443605423
13800,0.324582576751709,0.28784552216529846
14000,0.31432807445526123,0.28082069754600525
14200,0.2852400243282318,0.2772263288497925
14400,0.2827390432357788,0.2705497145652771
14600,0.2669964134693146,0.26316097378730774
14800,0.26533785462379456,0.2573712468147278
15000,0.24932192265987396,0.2549861669540405
15200,0.24060137569904327,0.25122490525245667
15400,0.2316116988658905,0.24569852650165558
15600,0.21978622674942017,0.24498383700847626
15800,0.21412916481494904,0.2407192587852478
16000,0.2124454826116562,0.23906312882900238
16200,0.2065649926662445,0.23675397038459778
16400,0.19721461832523346,0.2353292554616928
16600,0.19145213067531586,0.23209266364574432
16800,0.185211181640625,0.23154084384441376
17000,0.18736979365348816,0.23033417761325836
17200,0.18330925703048706,0.2296440750360489
17400,0.18115411698818207,0.22802285850048065
17600,0.17617438733577728,0.22767755389213562
17800,0.17383593320846558,0.226567342877388
18000,0.16983817517757416,0.22555363178253174
18200,0.17169421911239624,0.22570708394050598
18400,0.17250654101371765,0.22622749209403992
18600,0.16810107231140137,0.22467756271362305
18800,0.17378441989421844,0.22489719092845917
19000,0.16939832270145416,0.2243306040763855
19200,0.16347810626029968,0.22462715208530426
19400,0.16219259798526764,0.22433628141880035
19600,0.16758592426776886,0.22420591115951538
19800,0.1707286536693573,0.22419065237045288
19999,0.16963763535022736,0.22421856224536896
